year,state,district,season,crop,area_ha,perc
2019-20,Tamil Nadu,KRISHNAGIRI,Kharif,Cowpea(Lobia),7409.0,8.0
2019-20,Tamil Nadu,KRISHNAGIRI,Kharif,Groundnut,7449.0,8.0
2019-20,Tamil Nadu,KRISHNAGIRI,Kharif,Jowar,4437.0,5.0
2019-20,Tamil Nadu,KRISHNAGIRI,Kharif,Maize,893.0,1.0
2019-20,Tamil Nadu,KRISHNAGIRI,Kharif,Moong(GreenGram),1320.0,1.0
2019-20,Tamil Nadu,KRISHNAGIRI,Kharif,Onion,20.0,0.0
2019-20,Tamil Nadu,KRISHNAGIRI,Kharif,OtherCereals,23.0,0.0
2019-20,Tamil Nadu,KRISHNAGIRI,Kharif,OtherKharifpulses,8594.0,9.0
2019-20,Tamil Nadu,KRISHNAGIRI,Kharif,Potato,1.0,0.0
2019-20,Tamil Nadu,KRISHNAGIRI,Kharif,Ragi,37268.0,39.0
2019-20,Tamil Nadu,KRISHNAGIRI,Kharif,Rice,14019.0,15.0
2019-20,Tamil Nadu,KRISHNAGIRI,Kharif,Sesamum,493.0,1.0
2019-20,Tamil Nadu,KRISHNAGIRI,Kharif,Smallmillets,382.0,0.0
2019-20,Tamil Nadu,KRISHNAGIRI,Kharif,Urad,2511.0,3.0
2019-20,Tamil Nadu,KRISHNAGIRI,Rabi,Arhar/Tur,34.0,0.0
2019-20,Tamil Nadu,KRISHNAGIRI,Rabi,Bajra,5.0,0.0
2019-20,Tamil Nadu,KRISHNAGIRI,Rabi,Cotton(lint),75.0,0.0
2019-20,Tamil Nadu,KRISHNAGIRI,Rabi,Cowpea(Lobia),734.0,2.0
2019-20,Tamil Nadu,KRISHNAGIRI,Rabi,Groundnut,786.0,2.0
2019-20,Tamil Nadu,KRISHNAGIRI,Rabi,Horsegram,23294.0,67.0
2019-20,Tamil Nadu,KRISHNAGIRI,Rabi,Jowar,457.0,1.0
2019-20,Tamil Nadu,KRISHNAGIRI,Rabi,Maize,99.0,0.0
2019-20,Tamil Nadu,KRISHNAGIRI,Rabi,Moong(GreenGram),395.0,1.0
2019-20,Tamil Nadu,KRISHNAGIRI,Rabi,Onion,8.0,0.0
2019-20,Tamil Nadu,KRISHNAGIRI,Rabi,OtherRabipulses,159.0,0.0
2019-20,Tamil Nadu,KRISHNAGIRI,Rabi,Potato,185.0,1.0
2019-20,Tamil Nadu,KRISHNAGIRI,Rabi,Ragi,4328.0,12.0
2019-20,Tamil Nadu,KRISHNAGIRI,Rabi,Rapeseed&Mustard,133.0,0.0
2019-20,Tamil Nadu,KRISHNAGIRI,Rabi,Rice,2922.0,8.0
2019-20,Tamil Nadu,KRISHNAGIRI,Rabi,Urad,1033.0,3.0
2019-20,Tamil Nadu,KRISHNAGIRI,Summer,Rice,6627.0,100.0
2019-20,Tamil Nadu,KRISHNAGIRI,Whole Year,Arecanut,16.0,0.0
2019-20,Tamil Nadu,KRISHNAGIRI,Whole Year,Banana,376.0,2.0
2019-20,Tamil Nadu,KRISHNAGIRI,Whole Year,Blackpepper,1.0,0.0
2019-20,Tamil Nadu,KRISHNAGIRI,Whole Year,Cashewnut,5.0,0.0
2019-20,Tamil Nadu,KRISHNAGIRI,Whole Year,Coconut,14767.0,84.0
2019-20,Tamil Nadu,KRISHNAGIRI,Whole Year,Coriander,12.0,0.0
2019-20,Tamil Nadu,KRISHNAGIRI,Whole Year,Drychillies,1083.0,6.0
2019-20,Tamil Nadu,KRISHNAGIRI,Whole Year,Sugarcane,308.0,2.0
2019-20,Tamil Nadu,KRISHNAGIRI,Whole Year,Tapioca,233.0,1.0
2019-20,Tamil Nadu,KRISHNAGIRI,Whole Year,Turmeric,727.0,4.0
2019-20,Tamil Nadu,MADURAI,Kharif,Arhar/Tur,1658.0,3.0
2019-20,Tamil Nadu,MADURAI,Kharif,Bajra,403.0,1.0
2019-20,Tamil Nadu,MADURAI,Kharif,Castorseed,10.0,0.0
2019-20,Tamil Nadu,MADURAI,Kharif,Cotton(lint),6076.0,10.0
2019-20,Tamil Nadu,MADURAI,Kharif,Cowpea(Lobia),1154.0,2.0
2019-20,Tamil Nadu,MADURAI,Kharif,Groundnut,963.0,2.0
2019-20,Tamil Nadu,MADURAI,Kharif,Horsegram,10.0,0.0
2019-20,Tamil Nadu,MADURAI,Kharif,Jowar,7619.0,13.0
2019-20,Tamil Nadu,MADURAI,Kharif,Maize,4622.0,8.0
2019-20,Tamil Nadu,MADURAI,Kharif,Moong(GreenGram),2242.0,4.0
2019-20,Tamil Nadu,MADURAI,Kharif,Onion,121.0,0.0
2019-20,Tamil Nadu,MADURAI,Kharif,OtherCereals,1032.0,2.0
2019-20,Tamil Nadu,MADURAI,Kharif,OtherKharifpulses,883.0,1.0
2019-20,Tamil Nadu,MADURAI,Kharif,Ragi,9.0,0.0
2019-20,Tamil Nadu,MADURAI,Kharif,Rice,32096.0,54.0
2019-20,Tamil Nadu,MADURAI,Kharif,Sesamum,39.0,0.0
2019-20,Tamil Nadu,MADURAI,Kharif,Smallmillets,62.0,0.0
2019-20,Tamil Nadu,MADURAI,Kharif,Sunflower,3.0,0.0
2019-20,Tamil Nadu,MADURAI,Kharif,Urad,729.0,1.0
2019-20,Tamil Nadu,MADURAI,Rabi,Arhar/Tur,463.0,2.0
2019-20,Tamil Nadu,MADURAI,Rabi,Bajra,643.0,3.0
2019-20,Tamil Nadu,MADURAI,Rabi,Cotton(lint),4829.0,19.0
2019-20,Tamil Nadu,MADURAI,Rabi,Cowpea(Lobia),732.0,3.0
2019-20,Tamil Nadu,MADURAI,Rabi,Gram,18.0,0.0
2019-20,Tamil Nadu,MADURAI,Rabi,Groundnut,844.0,3.0
2019-20,Tamil Nadu,MADURAI,Rabi,Horsegram,34.0,0.0
2019-20,Tamil Nadu,MADURAI,Rabi,Jowar,3206.0,13.0
2019-20,Tamil Nadu,MADURAI,Rabi,Maize,10409.0,42.0
2019-20,Tamil Nadu,MADURAI,Rabi,Moong(GreenGram),476.0,2.0
2019-20,Tamil Nadu,MADURAI,Rabi,Onion,292.0,1.0
2019-20,Tamil Nadu,MADURAI,Rabi,OtherCereals,1067.0,4.0
2019-20,Tamil Nadu,MADURAI,Rabi,OtherRabipulses,383.0,2.0
2019-20,Tamil Nadu,MADURAI,Rabi,Ragi,11.0,0.0
2019-20,Tamil Nadu,MADURAI,Rabi,Rice,658.0,3.0
2019-20,Tamil Nadu,MADURAI,Rabi,Sesamum,183.0,1.0
2019-20,Tamil Nadu,MADURAI,Rabi,Sunflower,24.0,0.0
2019-20,Tamil Nadu,MADURAI,Rabi,Urad,511.0,2.0
2019-20,Tamil Nadu,MADURAI,Summer,Rice,7714.0,100.0
2019-20,Tamil Nadu,MADURAI,Whole Year,Banana,3003.0,19.0
2019-20,Tamil Nadu,MADURAI,Whole Year,Cashewnut,135.0,1.0
2019-20,Tamil Nadu,MADURAI,Whole Year,Coconut,10388.0,67.0
2019-20,Tamil Nadu,MADURAI,Whole Year,Coriander,35.0,0.0
2019-20,Tamil Nadu,MADURAI,Whole Year,Drychillies,524.0,3.0
2019-20,Tamil Nadu,MADURAI,Whole Year,Sugarcane,1347.0,9.0
2019-20,Tamil Nadu,MADURAI,Whole Year,Sweetpotato,53.0,0.0
2019-20,Tamil Nadu,MADURAI,Whole Year,Tapioca,21.0,0.0
2019-20,Tamil Nadu,MADURAI,Whole Year,Turmeric,4.0,0.0
2019-20,Tamil Nadu,NAGAPATTINAM,Kharif,Cotton(lint),18.0,0.0
2019-20,Tamil Nadu,NAGAPATTINAM,Kharif,Groundnut,30.0,0.0
2019-20,Tamil Nadu,NAGAPATTINAM,Kharif,Maize,24.0,0.0
2019-20,Tamil Nadu,NAGAPATTINAM,Kharif,Moong(GreenGram),3.0,0.0
2019-20,Tamil Nadu,NAGAPATTINAM,Kharif,Rice,132169.0,100.0
2019-20,Tamil Nadu,NAGAPATTINAM,Kharif,Sesamum,10.0,0.0
2019-20,Tamil Nadu,NAGAPATTINAM,Kharif,Urad,2.0,0.0
2019-20,Tamil Nadu,NAGAPATTINAM,Rabi,Cotton(lint),5318.0,5.0
2019-20,Tamil Nadu,NAGAPATTINAM,Rabi,Groundnut,2593.0,2.0
2019-20,Tamil Nadu,NAGAPATTINAM,Rabi,Jowar,1.0,0.0
2019-20,Tamil Nadu,NAGAPATTINAM,Rabi,Maize,13.0,0.0
2019-20,Tamil Nadu,NAGAPATTINAM,Rabi,Moong(GreenGram),37990.0,33.0
2019-20,Tamil Nadu,NAGAPATTINAM,Rabi,Ragi,2.0,0.0
2019-20,Tamil Nadu,NAGAPATTINAM,Rabi,Rice,36665.0,32.0
2019-20,Tamil Nadu,NAGAPATTINAM,Rabi,Sesamum,1386.0,1.0
2019-20,Tamil Nadu,NAGAPATTINAM,Rabi,Urad,31942.0,28.0
2019-20,Tamil Nadu,NAGAPATTINAM,Summer,Rice,388.0,100.0
2019-20,Tamil Nadu,NAGAPATTINAM,Whole Year,Arecanut,1.0,0.0
2019-20,Tamil Nadu,NAGAPATTINAM,Whole Year,Banana,634.0,11.0
2019-20,Tamil Nadu,NAGAPATTINAM,Whole Year,Cashewnut,1398.0,25.0
2019-20,Tamil Nadu,NAGAPATTINAM,Whole Year,Coconut,3088.0,56.0
2019-20,Tamil Nadu,NAGAPATTINAM,Whole Year,Drychillies,13.0,0.0
2019-20,Tamil Nadu,NAGAPATTINAM,Whole Year,Sugarcane,258.0,5.0
2019-20,Tamil Nadu,NAGAPATTINAM,Whole Year,Tapioca,46.0,1.0
2019-20,Tamil Nadu,NAGAPATTINAM,Whole Year,Tobacco,80.0,1.0
2019-20,Tamil Nadu,NAMAKKAL,Kharif,Arhar/Tur,381.0,0.0
2019-20,Tamil Nadu,NAMAKKAL,Kharif,Bajra,54.0,0.0
2019-20,Tamil Nadu,NAMAKKAL,Kharif,Castorseed,1416.0,1.0
2019-20,Tamil Nadu,NAMAKKAL,Kharif,Cotton(lint),2144.0,2.0
2019-20,Tamil Nadu,NAMAKKAL,Kharif,Cowpea(Lobia),351.0,0.0
2019-20,Tamil Nadu,NAMAKKAL,Kharif,Groundnut,27547.0,27.0
2019-20,Tamil Nadu,NAMAKKAL,Kharif,Horsegram,127.0,0.0
2019-20,Tamil Nadu,NAMAKKAL,Kharif,Jowar,47948.0,48.0
2019-20,Tamil Nadu,NAMAKKAL,Kharif,Maize,1536.0,2.0
2019-20,Tamil Nadu,NAMAKKAL,Kharif,Moong(GreenGram),5966.0,6.0
2019-20,Tamil Nadu,NAMAKKAL,Kharif,Onion,1242.0,1.0
2019-20,Tamil Nadu,NAMAKKAL,Kharif,OtherCereals,7.0,0.0
2019-20,Tamil Nadu,NAMAKKAL,Kharif,OtherKharifpulses,1295.0,1.0
2019-20,Tamil Nadu,NAMAKKAL,Kharif,Ragi,324.0,0.0
2019-20,Tamil Nadu,NAMAKKAL,Kharif,Rice,9103.0,9.0
2019-20,Tamil Nadu,NAMAKKAL,Kharif,Sesamum,146.0,0.0
2019-20,Tamil Nadu,NAMAKKAL,Kharif,Smallmillets,443.0,0.0
2019-20,Tamil Nadu,NAMAKKAL,Kharif,Urad,689.0,1.0
2019-20,Tamil Nadu,NAMAKKAL,Rabi,Arhar/Tur,70.0,0.0
2019-20,Tamil Nadu,NAMAKKAL,Rabi,Bajra,8.0,0.0
2019-20,Tamil Nadu,NAMAKKAL,Rabi,Cotton(lint),989.0,2.0
2019-20,Tamil Nadu,NAMAKKAL,Rabi,Cowpea(Lobia),400.0,1.0
2019-20,Tamil Nadu,NAMAKKAL,Rabi,Gram,90.0,0.0
2019-20,Tamil Nadu,NAMAKKAL,Rabi,Groundnut,3771.0,8.0
2019-20,Tamil Nadu,NAMAKKAL,Rabi,Horsegram,925.0,2.0
2019-20,Tamil Nadu,NAMAKKAL,Rabi,Jowar,31192.0,66.0
2019-20,Tamil Nadu,NAMAKKAL,Rabi,Maize,2334.0,5.0
2019-20,Tamil Nadu,NAMAKKAL,Rabi,Moong(GreenGram),551.0,1.0
2019-20,Tamil Nadu,NAMAKKAL,Rabi,Onion,2568.0,5.0
2019-20,Tamil Nadu,NAMAKKAL,Rabi,OtherRabipulses,861.0,2.0
2019-20,Tamil Nadu,NAMAKKAL,Rabi,Ragi,35.0,0.0
2019-20,Tamil Nadu,NAMAKKAL,Rabi,Rice,608.0,1.0
2019-20,Tamil Nadu,NAMAKKAL,Rabi,Sesamum,786.0,2.0
2019-20,Tamil Nadu,NAMAKKAL,Rabi,Urad,1790.0,4.0
2019-20,Tamil Nadu,NAMAKKAL,Summer,Rice,842.0,100.0
2019-20,Tamil Nadu,NAMAKKAL,Whole Year,Arecanut,620.0,1.0
2019-20,Tamil Nadu,NAMAKKAL,Whole Year,Banana,2592.0,6.0
2019-20,Tamil Nadu,NAMAKKAL,Whole Year,Blackpepper,1990.0,4.0
2019-20,Tamil Nadu,NAMAKKAL,Whole Year,Cardamom,10.0,0.0
2019-20,Tamil Nadu,NAMAKKAL,Whole Year,Cashewnut,4.0,0.0
2019-20,Tamil Nadu,NAMAKKAL,Whole Year,Coconut,9064.0,20.0
2019-20,Tamil Nadu,NAMAKKAL,Whole Year,Coriander,282.0,1.0
2019-20,Tamil Nadu,NAMAKKAL,Whole Year,Drychillies,310.0,1.0
2019-20,Tamil Nadu,NAMAKKAL,Whole Year,Sugarcane,10111.0,22.0
2019-20,Tamil Nadu,NAMAKKAL,Whole Year,Sweetpotato,2.0,0.0
2019-20,Tamil Nadu,NAMAKKAL,Whole Year,Tapioca,19236.0,42.0
2019-20,Tamil Nadu,NAMAKKAL,Whole Year,Turmeric,1343.0,3.0
2019-20,Tamil Nadu,PERAMBALUR,Kharif,Arhar/Tur,594.0,1.0
2019-20,Tamil Nadu,PERAMBALUR,Kharif,Bajra,26.0,0.0
2019-20,Tamil Nadu,PERAMBALUR,Kharif,Castorseed,343.0,0.0
2019-20,Tamil Nadu,PERAMBALUR,Kharif,Cotton(lint),20565.0,24.0
2019-20,Tamil Nadu,PERAMBALUR,Kharif,Cowpea(Lobia),92.0,0.0
2019-20,Tamil Nadu,PERAMBALUR,Kharif,Groundnut,768.0,1.0
2019-20,Tamil Nadu,PERAMBALUR,Kharif,Horsegram,16.0,0.0
2019-20,Tamil Nadu,PERAMBALUR,Kharif,Jowar,854.0,1.0
2019-20,Tamil Nadu,PERAMBALUR,Kharif,Maize,55723.0,65.0
2019-20,Tamil Nadu,PERAMBALUR,Kharif,Moong(GreenGram),3.0,0.0
2019-20,Tamil Nadu,PERAMBALUR,Kharif,Onion,2207.0,3.0
2019-20,Tamil Nadu,PERAMBALUR,Kharif,OtherKharifpulses,15.0,0.0
2019-20,Tamil Nadu,PERAMBALUR,Kharif,Ragi,7.0,0.0
2019-20,Tamil Nadu,PERAMBALUR,Kharif,Rice,3710.0,4.0
2019-20,Tamil Nadu,PERAMBALUR,Kharif,Sesamum,74.0,0.0
2019-20,Tamil Nadu,PERAMBALUR,Kharif,Smallmillets,285.0,0.0
2019-20,Tamil Nadu,PERAMBALUR,Kharif,Sunflower,5.0,0.0
2019-20,Tamil Nadu,PERAMBALUR,Kharif,Urad,116.0,0.0
2019-20,Tamil Nadu,PERAMBALUR,Rabi,Arhar/Tur,8.0,0.0
2019-20,Tamil Nadu,PERAMBALUR,Rabi,Bajra,35.0,0.0
2019-20,Tamil Nadu,PERAMBALUR,Rabi,Cotton(lint),1.0,0.0
2019-20,Tamil Nadu,PERAMBALUR,Rabi,Cowpea(Lobia),3.0,0.0
2019-20,Tamil Nadu,PERAMBALUR,Rabi,Gram,2.0,0.0
2019-20,Tamil Nadu,PERAMBALUR,Rabi,Groundnut,1296.0,16.0
2019-20,Tamil Nadu,PERAMBALUR,Rabi,Jowar,12.0,0.0
2019-20,Tamil Nadu,PERAMBALUR,Rabi,Maize,1449.0,18.0
2019-20,Tamil Nadu,PERAMBALUR,Rabi,Moong(GreenGram),6.0,0.0
2019-20,Tamil Nadu,PERAMBALUR,Rabi,Onion,4779.0,58.0
2019-20,Tamil Nadu,PERAMBALUR,Rabi,OtherRabipulses,4.0,0.0
2019-20,Tamil Nadu,PERAMBALUR,Rabi,Rice,60.0,1.0
2019-20,Tamil Nadu,PERAMBALUR,Rabi,Sesamum,407.0,5.0
2019-20,Tamil Nadu,PERAMBALUR,Rabi,Urad,157.0,2.0
2019-20,Tamil Nadu,PERAMBALUR,Summer,Rice,2392.0,100.0
2019-20,Tamil Nadu,PERAMBALUR,Whole Year,Arecanut,52.0,1.0
2019-20,Tamil Nadu,PERAMBALUR,Whole Year,Banana,231.0,4.0
2019-20,Tamil Nadu,PERAMBALUR,Whole Year,Cashewnut,4.0,0.0
2019-20,Tamil Nadu,PERAMBALUR,Whole Year,Coconut,663.0,11.0
2019-20,Tamil Nadu,PERAMBALUR,Whole Year,Coriander,45.0,1.0
2019-20,Tamil Nadu,PERAMBALUR,Whole Year,Drychillies,233.0,4.0
2019-20,Tamil Nadu,PERAMBALUR,Whole Year,Sugarcane,2905.0,47.0
2019-20,Tamil Nadu,PERAMBALUR,Whole Year,Sweetpotato,1.0,0.0
2019-20,Tamil Nadu,PERAMBALUR,Whole Year,Tapioca,1631.0,26.0
2019-20,Tamil Nadu,PERAMBALUR,Whole Year,Turmeric,400.0,6.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Kharif,Arhar/Tur,363.0,0.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Kharif,Bajra,3.0,0.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Kharif,Castorseed,1.0,0.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Kharif,Cotton(lint),14.0,0.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Kharif,Cowpea(Lobia),263.0,0.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Kharif,Groundnut,4554.0,5.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Kharif,Horsegram,20.0,0.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Kharif,Jowar,30.0,0.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Kharif,Maize,1628.0,2.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Kharif,Moong(GreenGram),83.0,0.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Kharif,Onion,8.0,0.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Kharif,OtherCereals,5.0,0.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Kharif,OtherKharifpulses,6.0,0.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Kharif,Ragi,52.0,0.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Kharif,Rice,79902.0,90.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Kharif,Sesamum,372.0,0.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Kharif,Smallmillets,24.0,0.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Kharif,Sunflower,1.0,0.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Kharif,Urad,1242.0,1.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Rabi,Arhar/Tur,69.0,0.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Rabi,Cotton(lint),43.0,0.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Rabi,Cowpea(Lobia),230.0,2.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Rabi,Groundnut,5963.0,40.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Rabi,Horsegram,31.0,0.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Rabi,Jowar,8.0,0.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Rabi,Maize,951.0,6.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Rabi,Moong(GreenGram),13.0,0.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Rabi,Onion,17.0,0.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Rabi,OtherCereals,1.0,0.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Rabi,OtherRabipulses,3.0,0.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Rabi,Ragi,9.0,0.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Rabi,Rice,4072.0,27.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Rabi,Sesamum,1246.0,8.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Rabi,Urad,2263.0,15.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Summer,Rice,3835.0,100.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Whole Year,Banana,2550.0,12.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Whole Year,Blackpepper,7.0,0.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Whole Year,Cashewnut,5526.0,26.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Whole Year,Coconut,10021.0,46.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Whole Year,Coriander,5.0,0.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Whole Year,Drychillies,434.0,2.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Whole Year,Sugarcane,2333.0,11.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Whole Year,Sweetpotato,16.0,0.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Whole Year,Tapioca,689.0,3.0
2019-20,Tamil Nadu,PUDUKKOTTAI,Whole Year,Turmeric,17.0,0.0
2019-20,Tamil Nadu,RAMANATHAPURAM,Kharif,Cotton(lint),1.0,0.0
2019-20,Tamil Nadu,RAMANATHAPURAM,Kharif,Groundnut,1.0,0.0
2019-20,Tamil Nadu,RAMANATHAPURAM,Kharif,Moong(GreenGram),1.0,0.0
2019-20,Tamil Nadu,RAMANATHAPURAM,Kharif,OtherCereals,1.0,0.0
2019-20,Tamil Nadu,RAMANATHAPURAM,Kharif,Rice,127288.0,100.0
2019-20,Tamil Nadu,RAMANATHAPURAM,Kharif,Smallmillets,1.0,0.0
2019-20,Tamil Nadu,RAMANATHAPURAM,Kharif,Urad,11.0,0.0
2019-20,Tamil Nadu,RAMANATHAPURAM,Rabi,Bajra,1073.0,5.0
2019-20,Tamil Nadu,RAMANATHAPURAM,Rabi,Cotton(lint),4333.0,19.0
2019-20,Tamil Nadu,RAMANATHAPURAM,Rabi,Cowpea(Lobia),384.0,2.0
2019-20,Tamil Nadu,RAMANATHAPURAM,Rabi,Groundnut,2691.0,12.0
2019-20,Tamil Nadu,RAMANATHAPURAM,Rabi,Jowar,7277.0,31.0
2019-20,Tamil Nadu,RAMANATHAPURAM,Rabi,Maize,340.0,1.0
2019-20,Tamil Nadu,RAMANATHAPURAM,Rabi,Moong(GreenGram),186.0,1.0
2019-20,Tamil Nadu,RAMANATHAPURAM,Rabi,Onion,79.0,0.0
2019-20,Tamil Nadu,RAMANATHAPURAM,Rabi,OtherCereals,1964.0,8.0
2019-20,Tamil Nadu,RAMANATHAPURAM,Rabi,OtherRabipulses,1.0,0.0
2019-20,Tamil Nadu,RAMANATHAPURAM,Rabi,Ragi,706.0,3.0
2019-20,Tamil Nadu,RAMANATHAPURAM,Rabi,Sesamum,516.0,2.0
2019-20,Tamil Nadu,RAMANATHAPURAM,Rabi,Sunflower,157.0,1.0
2019-20,Tamil Nadu,RAMANATHAPURAM,Rabi,Urad,3615.0,16.0
2019-20,Tamil Nadu,RAMANATHAPURAM,Whole Year,Banana,148.0,1.0
2019-20,Tamil Nadu,RAMANATHAPURAM,Whole Year,Cashewnut,122.0,0.0
2019-20,Tamil Nadu,RAMANATHAPURAM,Whole Year,Coconut,7401.0,29.0
2019-20,Tamil Nadu,RAMANATHAPURAM,Whole Year,Coriander,1275.0,5.0
2019-20,Tamil Nadu,RAMANATHAPURAM,Whole Year,Drychillies,16273.0,64.0
2019-20,Tamil Nadu,RAMANATHAPURAM,Whole Year,Sugarcane,83.0,0.0
2019-20,Tamil Nadu,RANIPET,Kharif,OtherKharifpulses,102.0,100.0
2019-20,Tamil Nadu,RANIPET,Rabi,OtherRabipulses,6.0,100.0
2019-20,Tamil Nadu,RANIPET,Whole Year,Coconut,915.0,100.0
2019-20,Tamil Nadu,SALEM,Kharif,Arhar/Tur,1308.0,1.0
2019-20,Tamil Nadu,SALEM,Kharif,Bajra,1111.0,1.0
2019-20,Tamil Nadu,SALEM,Kharif,Castorseed,1166.0,1.0
2019-20,Tamil Nadu,SALEM,Kharif,Cotton(lint),11811.0,7.0
2019-20,Tamil Nadu,SALEM,Kharif,Cowpea(Lobia),17037.0,11.0
2019-20,Tamil Nadu,SALEM,Kharif,Groundnut,16167.0,10.0
2019-20,Tamil Nadu,SALEM,Kharif,Horsegram,26.0,0.0
2019-20,Tamil Nadu,SALEM,Kharif,Jowar,46514.0,29.0
2019-20,Tamil Nadu,SALEM,Kharif,Maize,24889.0,15.0
2019-20,Tamil Nadu,SALEM,Kharif,Moong(GreenGram),6651.0,4.0
2019-20,Tamil Nadu,SALEM,Kharif,Onion,501.0,0.0
2019-20,Tamil Nadu,SALEM,Kharif,OtherCereals,825.0,1.0
2019-20,Tamil Nadu,SALEM,Kharif,OtherKharifpulses,8592.0,5.0
2019-20,Tamil Nadu,SALEM,Kharif,Ragi,4888.0,3.0
2019-20,Tamil Nadu,SALEM,Kharif,Rice,15141.0,9.0
2019-20,Tamil Nadu,SALEM,Kharif,Sesamum,790.0,0.0
2019-20,Tamil Nadu,SALEM,Kharif,Smallmillets,1334.0,1.0
2019-20,Tamil Nadu,SALEM,Kharif,Urad,2237.0,1.0
2019-20,Tamil Nadu,SALEM,Rabi,Arhar/Tur,22.0,0.0
2019-20,Tamil Nadu,SALEM,Rabi,Bajra,9.0,0.0
2019-20,Tamil Nadu,SALEM,Rabi,Cotton(lint),2203.0,4.0
2019-20,Tamil Nadu,SALEM,Rabi,Cowpea(Lobia),1456.0,3.0
2019-20,Tamil Nadu,SALEM,Rabi,Gram,2.0,0.0
2019-20,Tamil Nadu,SALEM,Rabi,Groundnut,3685.0,7.0
2019-20,Tamil Nadu,SALEM,Rabi,Horsegram,5416.0,11.0
2019-20,Tamil Nadu,SALEM,Rabi,Jowar,20188.0,39.0
2019-20,Tamil Nadu,SALEM,Rabi,Maize,7452.0,14.0
2019-20,Tamil Nadu,SALEM,Rabi,Moong(GreenGram),926.0,2.0
2019-20,Tamil Nadu,SALEM,Rabi,Onion,930.0,2.0
2019-20,Tamil Nadu,SALEM,Rabi,OtherCereals,44.0,0.0
2019-20,Tamil Nadu,SALEM,Rabi,OtherRabipulses,3718.0,7.0
2019-20,Tamil Nadu,SALEM,Rabi,Ragi,2691.0,5.0
2019-20,Tamil Nadu,SALEM,Rabi,Rice,295.0,1.0
2019-20,Tamil Nadu,SALEM,Rabi,Sesamum,1135.0,2.0
2019-20,Tamil Nadu,SALEM,Rabi,Sunflower,22.0,0.0
2019-20,Tamil Nadu,SALEM,Rabi,Urad,1381.0,3.0
2019-20,Tamil Nadu,SALEM,Summer,Rice,4154.0,100.0
2019-20,Tamil Nadu,SALEM,Whole Year,Arecanut,1823.0,5.0
2019-20,Tamil Nadu,SALEM,Whole Year,Banana,1711.0,5.0
2019-20,Tamil Nadu,SALEM,Whole Year,Blackpepper,1160.0,3.0
2019-20,Tamil Nadu,SALEM,Whole Year,Cardamom,40.0,0.0
2019-20,Tamil Nadu,SALEM,Whole Year,Cashewnut,62.0,0.0
2019-20,Tamil Nadu,SALEM,Whole Year,Coconut,12659.0,36.0
2019-20,Tamil Nadu,SALEM,Whole Year,Coriander,78.0,0.0
2019-20,Tamil Nadu,SALEM,Whole Year,Drychillies,664.0,2.0
2019-20,Tamil Nadu,SALEM,Whole Year,Ginger,1.0,0.0
2019-20,Tamil Nadu,SALEM,Whole Year,Sugarcane,4341.0,12.0
2019-20,Tamil Nadu,SALEM,Whole Year,Sweetpotato,8.0,0.0
